Index,tag,Frequency,err,LgInt,dr,ELO,gup,qn1,qn2,qn3,qn4,qn5,qn6,qnn1,qnn2,qnn3,qnn4,qnn5,qnn6,Formula,qnfmt,qlog300,qlog225,qlog150,qlog75,qlog37,qlog18,qlog9,Transition,CHECK,Source,delta x,delta y,C,Area,delta Area,Width,delta Width,Velocity,delta Velocity,Intensity,delta Intensity,Continuum,delta Continuum,Cont.Size,Fraction,SourceSize,delta SourceSize,Telescope,N/EM,delta N/EM,Tex/Te,delta Tex/Te,Tbg,tau/taul,delta tau/taul,Filtered
5042,53001,80685.609,5.7422,-7.4757,3,787.5186,107,52,3,50,2,53,,51,4,47,2,52,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"52,3,50,2,53-51,4,47,2,52",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.489,10.573502,-10.0,6.7,-10.0,0.0,4.370391847348079E-77,0.0,false
5043,53001,80686.0988,0.0339,-7.8929,3,665.6005,105,51,3,48,1,52,,52,2,51,1,53,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"51,3,48,1,52-52,2,51,1,53",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.489,10.573502,-10.0,6.7,-10.0,0.0,1.4862639466674826E-66,0.0,false
5044,53001,80686.1302,0.034,-7.9096,3,665.6005,101,51,3,48,1,50,,52,2,51,1,51,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"51,3,48,1,50-52,2,51,1,51",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.489,10.573502,-10.0,6.7,-10.0,0.0,1.430196567654149E-66,0.0,false
5045,53001,80686.2531,0.0333,-7.9012,3,665.6005,103,51,3,48,1,51,,52,2,51,1,52,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"51,3,48,1,51-52,2,51,1,52",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.489,10.573502,-10.0,6.7,-10.0,0.0,1.4581254951662573E-66,0.0,false
5046,53001,80767.6509,5.0E-4,-7.3511,3,1.8977,9,4,1,4,0,4,,3,0,3,0,4,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"4,1,4,0,4-3,0,3,0,4",true,,0.0,0.0,1,2.3781125907227278E-6,,0.28281462,-10.0,5.8,-10.0,7.899474258897955E-6,,0.0,0.0,0.0,,0.0,-10.0,30.458,10.573502,-10.0,6.7,-10.0,0.0,2.073779160853573E-6,0.0,true
5047,53001,80768.6806,5.0E-4,-6.2931,3,1.8978,7,4,1,4,0,3,,3,0,3,0,2,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"4,1,4,0,3-3,0,3,0,2",true,,0.0,0.0,1,2.717770483464956E-5,,0.28281462,-10.0,5.8,-10.0,9.027694622644923E-5,,0.0,0.0,0.0,,0.0,-10.0,30.458,10.573502,-10.0,6.7,-10.0,0.0,2.3699904477117587E-5,0.0,true
5048,53001,80768.8266,4.0E-4,-6.0599,3,1.8977,11,4,1,4,0,5,,3,0,3,0,4,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"4,1,4,0,5-3,0,3,0,4",true,,0.0,0.0,1,4.649629345159442E-5,,0.28281462,-10.0,5.8,-10.0,1.5444757593803044E-4,,0.0,0.0,0.0,,0.0,-10.0,30.458,10.573502,-10.0,6.7,-10.0,0.0,4.054661407393792E-5,0.0,true
5049,53001,80768.9195,3.0E-4,-6.1751,3,1.8977,9,4,1,4,0,4,,3,0,3,0,3,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"4,1,4,0,4-3,0,3,0,3",true,,0.0,0.0,1,3.566308895534011E-5,,0.28281462,-10.0,5.8,-10.0,1.1846292714069524E-4,,0.0,0.0,0.0,,0.0,-10.0,30.458,10.573502,-10.0,6.7,-10.0,0.0,3.109954020627924E-5,0.0,true
5050,53001,80769.1163,7.0E-4,-9.1507,3,1.8977,7,4,1,4,0,3,,3,0,3,0,4,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"4,1,4,0,3-3,0,3,0,4",true,,0.0,0.0,1,3.7724353569382864E-8,,0.28281462,-10.0,5.8,-10.0,1.2531058102145806E-7,,0.0,0.0,0.0,,0.0,-10.0,30.458,10.573502,-10.0,6.7,-10.0,0.0,3.2896723438466514E-8,0.0,false
5051,53001,80770.3849,5.0E-4,-7.3512,3,1.8977,7,4,1,4,0,3,,3,0,3,0,3,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"4,1,4,0,3-3,0,3,0,3",true,,0.0,0.0,1,2.3774538687054345E-6,,0.28281462,-10.0,5.8,-10.0,7.897286155876578E-6,,0.0,0.0,0.0,,0.0,-10.0,30.457,10.573502,-10.0,6.7,-10.0,0.0,2.0732138720937566E-6,0.0,true
5052,53001,80790.794,0.0054,-6.8107,3,552.4373,85,41,6,36,1,42,,42,5,37,1,43,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"41,6,36,1,42-42,5,37,1,43",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.45,10.573502,-10.0,6.7,-10.0,0.0,2.6070037594062095E-55,0.0,false
5053,53001,80790.7941,0.0054,-6.8314,3,552.4373,81,41,6,36,1,40,,42,5,37,1,41,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"41,6,36,1,40-42,5,37,1,41",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.45,10.573502,-10.0,6.7,-10.0,0.0,2.4856596176379415E-55,0.0,false
5054,53001,80790.8178,0.0054,-6.821,3,552.4372,83,41,6,36,1,41,,42,5,37,1,42,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"41,6,36,1,41-42,5,37,1,42",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.45,10.573502,-10.0,6.7,-10.0,0.0,2.5459535610974414E-55,0.0,false
5055,53001,80835.2029,21.8912,-7.6755,3,1054.8737,127,62,8,54,2,63,,63,7,57,2,64,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"62,8,54,2,63-63,7,57,2,64",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.433,10.573502,-10.0,6.7,-10.0,0.0,2.6918797464382316E-101,0.0,false
5056,53001,80835.2032,21.8912,-7.6892,3,1054.8737,123,62,8,54,2,61,,63,7,57,2,62,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"62,8,54,2,61-63,7,57,2,62",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.433,10.573502,-10.0,6.7,-10.0,0.0,2.6082886579032222E-101,0.0,false
5057,53001,80835.2171,21.8912,-7.6824,3,1054.8736,125,62,8,54,2,62,,63,7,57,2,63,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"62,8,54,2,62-63,7,57,2,63",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.433,10.573502,-10.0,6.7,-10.0,0.0,2.649503757783972E-101,0.0,false
5058,53001,80886.0974,3.7434,-7.3806,3,755.079,101,50,3,48,2,50,,49,4,45,2,49,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"50,3,48,2,50-49,4,45,2,49",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.414,10.573502,-10.0,6.7,-10.0,0.0,4.441087626742817E-74,0.0,false
5059,53001,80886.1596,3.7434,-7.3893,3,755.0791,99,50,3,48,2,49,,49,4,45,2,48,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"50,3,48,2,49-49,4,45,2,48",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.414,10.573502,-10.0,6.7,-10.0,0.0,4.352912564724926E-74,0.0,false
5060,53001,80886.1743,3.7434,-7.3719,3,755.0791,103,50,3,48,2,51,,49,4,45,2,50,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"50,3,48,2,51-49,4,45,2,50",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.414,10.573502,-10.0,6.7,-10.0,0.0,4.530851673633431E-74,0.0,false
5061,53001,80899.9556,0.01,-8.4481,3,851.8791,145,72,3,69,0,72,,71,5,66,0,71,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"72,3,69,0,72-71,5,66,0,71",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.409,10.573502,-10.0,6.7,-10.0,0.0,7.705904795925438E-84,0.0,false
5062,53001,80900.0059,0.0107,-8.4542,3,851.8792,143,72,3,69,0,71,,71,5,66,0,70,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"72,3,69,0,71-71,5,66,0,70",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.408,10.573502,-10.0,6.7,-10.0,0.0,7.598262979667863E-84,0.0,false
5063,53001,80900.0248,0.0107,-8.4421,3,851.8792,147,72,3,69,0,73,,71,5,66,0,72,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"72,3,69,0,73-71,5,66,0,72",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.408,10.573502,-10.0,6.7,-10.0,0.0,7.812934683429452E-84,0.0,false
5064,53001,80919.8587,0.0013,-7.9191,3,21.8632,25,12,0,12,0,12,,11,1,11,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,0,12,0,12-11,1,11,0,12",true,,0.0,0.0,1,1.0330308724127042E-8,,0.28281462,-10.0,5.8,-10.0,3.43146236249384E-8,,0.0,0.0,0.0,,0.0,-10.0,30.401,10.573502,-10.0,6.7,-10.0,0.0,9.010515850755577E-9,0.0,false
5065,53001,80921.2557,7.0E-4,-5.8003,3,21.8632,23,12,0,12,0,11,,11,1,11,0,10,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,0,12,0,11-11,1,11,0,10",true,,0.0,0.0,1,1.3580093859006059E-6,,0.28281462,-10.0,5.8,-10.0,4.510956272168155E-6,,0.0,0.0,0.0,,0.0,-10.0,30.401,10.573502,-10.0,6.7,-10.0,0.0,1.1845141894964273E-6,0.0,true
5066,53001,80921.2672,7.0E-4,-5.7274,3,21.8632,27,12,0,12,0,13,,11,1,11,0,12,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,0,12,0,13-11,1,11,0,12",true,,0.0,0.0,1,1.6062112318020904E-6,,0.28281462,-10.0,5.8,-10.0,5.335418461350911E-6,,0.0,0.0,0.0,,0.0,-10.0,30.401,10.573502,-10.0,6.7,-10.0,0.0,1.4010066293349033E-6,0.0,true
5067,53001,80921.2862,5.0E-4,-5.7638,3,21.8631,25,12,0,12,0,12,,11,1,11,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,0,12,0,12-11,1,11,0,11",true,,0.0,0.0,1,1.4771054811232362E-6,,0.28281462,-10.0,5.8,-10.0,4.906562634256727E-6,,0.0,0.0,0.0,,0.0,-10.0,30.4,10.573502,-10.0,6.7,-10.0,0.0,1.2883950365597592E-6,0.0,true
5068,53001,80922.7848,9.0E-4,-7.9191,3,21.8631,23,12,0,12,0,11,,11,1,11,0,11,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"12,0,12,0,11-11,1,11,0,11",true,,0.0,0.0,1,1.0330005775907717E-8,,0.28281462,-10.0,5.8,-10.0,3.43136173621465E-8,,0.0,0.0,0.0,,0.0,-10.0,30.4,10.573502,-10.0,6.7,-10.0,0.0,9.01029423090162E-9,0.0,false
5069,53001,81012.6318,0.0649,-9.3305,3,389.4079,31,15,3,12,2,15,,16,2,15,2,15,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"15,3,12,2,15-16,2,15,2,15",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.366,10.573502,-10.0,6.7,-10.0,0.0,3.4324497505928208E-43,0.0,false
5070,53001,81013.9134,0.0649,-6.8967,3,389.4079,33,15,3,12,2,16,,16,2,15,2,17,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"15,3,12,2,16-16,2,15,2,17",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.366,10.573502,-10.0,6.7,-10.0,0.0,9.319563766512395E-41,0.0,false
5071,53001,81013.9139,0.0649,-6.9512,3,389.4079,29,15,3,12,2,14,,16,2,15,2,15,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"15,3,12,2,14-16,2,15,2,15",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.366,10.573502,-10.0,6.7,-10.0,0.0,8.220449786608935E-41,0.0,false
5072,53001,81014.0251,0.0649,-6.9239,3,389.4078,31,15,3,12,2,15,,16,2,15,2,16,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"15,3,12,2,15-16,2,15,2,16",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.366,10.573502,-10.0,6.7,-10.0,0.0,8.753945022382152E-41,0.0,false
5073,53001,81014.6957,0.0036,-7.3133,3,905.6134,143,70,9,62,0,71,,71,8,63,0,72,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"70,9,62,0,71-71,8,63,0,72",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.365,10.573502,-10.0,6.7,-10.0,0.0,1.567752995929222E-87,0.0,false
5074,53001,81014.6958,0.0036,-7.3255,3,905.6134,139,70,9,62,0,69,,71,8,63,0,70,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"70,9,62,0,69-71,8,63,0,70",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.365,10.573502,-10.0,6.7,-10.0,0.0,1.5243252326281615E-87,0.0,false
5075,53001,81014.7081,0.0036,-7.3194,3,905.6133,141,70,9,62,0,70,,71,8,63,0,71,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"70,9,62,0,70-71,8,63,0,71",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.365,10.573502,-10.0,6.7,-10.0,0.0,1.545918294086477E-87,0.0,false
5076,53001,81015.2577,0.0649,-9.3305,3,389.4078,33,15,3,12,2,16,,16,2,15,2,16,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"15,3,12,2,16-16,2,15,2,16",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.365,10.573502,-10.0,6.7,-10.0,0.0,3.4323814007586423E-43,0.0,false
5077,53001,81062.321,25.5688,-9.0544,3,1148.2161,141,70,3,67,2,70,,69,5,64,2,69,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"70,3,67,2,70-69,5,64,2,69",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.348,10.573502,-10.0,6.7,-10.0,0.0,4.645943906672885E-111,0.0,false
5078,53001,81062.36,25.5688,-9.0606,3,1148.2162,139,70,3,67,2,69,,69,5,64,2,68,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"70,3,67,2,69-69,5,64,2,68",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.348,10.573502,-10.0,6.7,-10.0,0.0,4.579992004773175E-111,0.0,false
5079,53001,81062.3733,25.5688,-9.0482,3,1148.2162,143,70,3,67,2,71,,69,5,64,2,70,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"70,3,67,2,71-69,5,64,2,70",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.348,10.573502,-10.0,6.7,-10.0,0.0,4.712643965915227E-111,0.0,false
5080,53001,81121.0763,0.0049,-7.5279,3,1022.8154,155,77,7,70,0,77,,76,8,69,0,76,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"77,7,70,0,77-76,8,69,0,76",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.326,10.573502,-10.0,6.7,-10.0,0.0,2.8491243963449563E-98,0.0,false
5081,53001,81121.0787,0.0049,-7.5222,3,1022.8155,157,77,7,70,0,78,,76,8,69,0,77,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"77,7,70,0,78-76,8,69,0,77",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.326,10.573502,-10.0,6.7,-10.0,0.0,2.8867050698833463E-98,0.0,false
5082,53001,81121.0803,0.0049,-7.5335,3,1022.8155,153,77,7,70,0,76,,76,8,69,0,75,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"77,7,70,0,76-76,8,69,0,75",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.326,10.573502,-10.0,6.7,-10.0,0.0,2.8125639392158652E-98,0.0,false
5083,53001,81139.1294,0.0036,-7.312,3,905.6094,143,70,9,61,0,71,,71,8,64,0,72,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"70,9,61,0,71-71,8,64,0,72",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.319,10.573502,-10.0,6.7,-10.0,0.0,1.5707317515112107E-87,0.0,false
5084,53001,81139.1296,0.0036,-7.3242,3,905.6094,139,70,9,61,0,69,,71,8,64,0,70,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"70,9,61,0,69-71,8,64,0,70",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.319,10.573502,-10.0,6.7,-10.0,0.0,1.5272214724155138E-87,0.0,false
5085,53001,81139.142,0.0036,-7.3181,3,905.6093,141,70,9,61,0,70,,71,8,64,0,71,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"70,9,61,0,70-71,8,64,0,71",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.319,10.573502,-10.0,6.7,-10.0,0.0,1.5488555589792417E-87,0.0,false
5086,53001,81153.4338,3.3887,-7.0744,3,692.8094,89,43,6,37,2,44,,44,5,40,2,45,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"43,6,37,2,44-44,5,40,2,45",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.314,10.573502,-10.0,6.7,-10.0,0.0,3.4992686292850196E-68,0.0,false
5087,53001,81153.4344,3.3887,-7.0942,3,692.8094,85,43,6,37,2,42,,44,5,40,2,43,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"43,6,37,2,42-44,5,40,2,43",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.314,10.573502,-10.0,6.7,-10.0,0.0,3.3433148654440622E-68,0.0,false
5088,53001,81153.4572,3.3887,-7.0843,3,692.8094,87,43,6,37,2,43,,44,5,40,2,44,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"43,6,37,2,43-44,5,40,2,44",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.314,10.573502,-10.0,6.7,-10.0,0.0,3.4204018014210215E-68,0.0,false
5089,53001,81162.5438,4.6534,-7.4272,3,771.1331,103,51,3,49,2,51,,50,4,46,2,50,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"51,3,49,2,51-50,4,46,2,50",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.31,10.573502,-10.0,6.7,-10.0,0.0,1.4364986688017984E-75,0.0,false
5090,53001,81162.6087,4.6534,-7.4357,3,771.1332,101,51,3,49,2,50,,50,4,46,2,49,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"51,3,49,2,50-50,4,46,2,49",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.31,10.573502,-10.0,6.7,-10.0,0.0,1.4086263638573306E-75,0.0,false
5091,53001,81162.6245,4.6534,-7.4187,3,771.1332,105,51,3,49,2,52,,50,4,46,2,51,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"51,3,49,2,52-50,4,46,2,51",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.31,10.573502,-10.0,6.7,-10.0,0.0,1.464858604658369E-75,0.0,false
5092,53001,81168.9724,0.0034,-9.6234,3,337.4477,85,42,6,36,0,42,,43,5,39,0,42,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"42,6,36,0,42-43,5,39,0,42",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.308,10.573502,-10.0,6.7,-10.0,0.0,8.089259381832836E-39,0.0,false
5093,53001,81170.272,0.002,-6.3465,3,337.4477,87,42,6,36,0,43,,43,5,39,0,44,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"42,6,36,0,43-43,5,39,0,44",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.307,10.573502,-10.0,6.7,-10.0,0.0,1.5303827095686924E-35,0.0,false
5094,53001,81170.2726,0.002,-6.3668,3,337.4477,83,42,6,36,0,41,,43,5,39,0,42,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"42,6,36,0,41-43,5,39,0,42",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.307,10.573502,-10.0,6.7,-10.0,0.0,1.4604949052075318E-35,0.0,false
5095,53001,81170.2967,0.002,-6.3566,3,337.4476,85,42,6,36,0,42,,43,5,39,0,43,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"42,6,36,0,42-43,5,39,0,43",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.307,10.573502,-10.0,6.7,-10.0,0.0,1.49523297178277E-35,0.0,false
5096,53001,81171.6501,0.0034,-9.6233,3,337.4476,87,42,6,36,0,43,,43,5,39,0,43,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"42,6,36,0,43-43,5,39,0,43",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.307,10.573502,-10.0,6.7,-10.0,0.0,8.090955150199384E-39,0.0,false
5097,53001,81228.5231,0.0447,-9.6333,3,2110.4893,219,108,13,96,0,109,,109,12,97,0,110,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"108,13,96,0,109-109,12,97,0,110",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.286,10.573502,-10.0,6.7,-10.0,0.0,4.685065134078861E-198,0.0,false
5098,53001,81228.5232,0.0447,-9.6413,3,2110.4893,215,108,13,96,0,107,,109,12,97,0,108,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"108,13,96,0,107-109,12,97,0,108",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.286,10.573502,-10.0,6.7,-10.0,0.0,4.599553051202088E-198,0.0,false
5099,53001,81228.5306,0.0447,-9.6373,3,2110.4893,217,108,13,96,0,108,,109,12,97,0,109,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"108,13,96,0,108-109,12,97,0,109",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.286,10.573502,-10.0,6.7,-10.0,0.0,4.6421116617299116E-198,0.0,false
5100,53001,81233.9042,0.0033,-8.6955,3,236.2789,11,5,2,3,1,5,,6,1,6,1,5,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"5,2,3,1,5-6,1,6,1,5",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.284,10.573502,-10.0,6.7,-10.0,0.0,8.332486293930389E-29,0.0,false
