Index,tag,Frequency,err,LgInt,dr,ELO,gup,qn1,qn2,qn3,qn4,qn5,qn6,qnn1,qnn2,qnn3,qnn4,qnn5,qnn6,Formula,qnfmt,qlog300,qlog225,qlog150,qlog75,qlog37,qlog18,qlog9,Transition,CHECK,Source,delta x,delta y,C,Area,delta Area,Width,delta Width,Velocity,delta Velocity,Intensity,delta Intensity,Continuum,delta Continuum,Cont.Size,Fraction,SourceSize,delta SourceSize,Telescope,N/EM,delta N/EM,Tex/Te,delta Tex/Te,Tbg,tau/taul,delta tau/taul,Filtered
2787,54504,79483.5194,0.0068,-3.5126,3,7.4891,39,6,1,6,,,,5,1,5,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"6,1,6-5,1,5",true,,0.0,0.0,1,0.005551543141918135,,0.28281462,-10.0,5.8,-10.0,0.018431589221582594,,0.0,0.0,0.0,,0.0,-10.0,30.95,10.685789,-10.0,9.7,-10.0,0.0,0.0027695333046512814,0.0,true
2788,54504,80003.497,1.0509,-5.0362,3,451.5554,249,41,7,34,,,,41,7,35,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"41,7,34-41,7,35",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.749,10.685789,-10.0,9.7,-10.0,0.0,1.719898120929755E-32,0.0,false
2789,54504,80799.8744,0.1705,-5.8015,3,230.1193,183,30,3,27,,,,29,5,24,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"30,3,27-29,5,24",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,30.446,10.685789,-10.0,9.7,-10.0,0.0,1.853095153712996E-19,0.0,false
2790,54504,81512.4252,0.1117,-5.6621,3,188.7823,165,27,3,24,,,,26,5,21,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"27,3,24-26,5,21",true,,0.0,0.0,1,Infinity,,0.28281462,-10.0,5.8,-10.0,7.382139237980396E-16,,0.0,0.0,0.0,,0.0,-10.0,30.18,10.685789,-10.0,9.7,-10.0,0.0,9.537894853634329E-17,0.0,false
2791,54504,81570.7669,0.0231,-4.9478,3,25.0688,63,10,1,9,,,,10,1,10,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"10,1,9-10,1,10",true,,0.0,0.0,1,1.5831027065668725E-5,,0.28281462,-10.0,5.8,-10.0,5.258651742760298E-5,,0.0,0.0,0.0,,0.0,-10.0,30.158,10.685789,-10.0,9.7,-10.0,0.0,7.909204407765147E-6,0.0,true
2792,54504,82283.1708,0.0071,-3.949,3,6.976,13,6,0,6,,,,5,0,5,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"6,0,6-5,0,5",true,,0.0,0.0,1,0.002094716974271271,,0.28281462,-10.0,5.8,-10.0,0.006956795521149263,,0.0,0.0,0.0,,0.0,-10.0,29.897,10.685789,-10.0,9.7,-10.0,0.0,0.0010477195385172077,0.0,true
2793,54504,84273.3133,1.787,-5.7118,3,591.7144,95,47,8,39,,,,47,8,40,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"47,8,39-47,8,40",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,29.191,10.685789,-10.0,9.7,-10.0,0.0,6.261329261254873E-42,0.0,false
2794,54504,84310.1576,0.0067,-3.9834,3,10.3844,13,6,2,5,,,,5,2,4,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"6,2,5-5,2,4",true,,0.0,0.0,1,0.0011502497219618264,,0.28281462,-10.0,5.8,-10.0,0.003820435915650833,,0.0,0.0,0.0,,0.0,-10.0,29.179,10.685789,-10.0,9.7,-10.0,0.0,5.765835236626065E-4,0.0,true
2795,54504,84440.6539,0.2863,-4.7051,3,242.1441,183,30,5,25,,,,30,5,26,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"30,5,25-30,5,26",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,29.133,10.685789,-10.0,9.7,-10.0,0.0,3.9092721677688605E-19,0.0,false
2796,54504,84801.3701,0.006,-4.0011,3,27.8957,39,6,5,2,,,,5,5,1,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"6,5,2-5,5,1",true,,0.0,0.0,1,8.879494664847484E-5,,0.28281462,-10.0,5.8,-10.0,2.949515628133753E-4,,0.0,0.0,0.0,,0.0,-10.0,29.01,10.685789,-10.0,9.7,-10.0,0.0,4.452808708576347E-5,0.0,true
2797,54504,84801.3809,0.006,-4.0011,3,27.8957,39,6,5,1,,,,5,5,0,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"6,5,1-5,5,0",true,,0.0,0.0,1,8.87949323568981E-5,,0.28281462,-10.0,5.8,-10.0,2.9495151534001426E-4,,0.0,0.0,0.0,,0.0,-10.0,29.01,10.685789,-10.0,9.7,-10.0,0.0,4.452808034650956E-5,0.0,true
2798,54504,84868.8694,0.0063,-4.2023,3,20.4,13,6,4,3,,,,5,4,2,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"6,4,3-5,4,2",true,,0.0,0.0,1,1.6366927707941572E-4,,0.28281462,-10.0,5.8,-10.0,5.43659115127708E-4,,0.0,0.0,0.0,,0.0,-10.0,28.986,10.685789,-10.0,9.7,-10.0,0.0,8.208287471269673E-5,0.0,true
2799,54504,84870.6575,0.0063,-4.2023,3,20.4,13,6,4,2,,,,5,4,1,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"6,4,2-5,4,1",true,,0.0,0.0,1,1.6366483419996233E-4,,0.28281462,-10.0,5.8,-10.0,5.436443574478472E-4,,0.0,0.0,0.0,,0.0,-10.0,28.986,10.685789,-10.0,9.7,-10.0,0.0,8.208081932332509E-5,0.0,true
2800,54504,84966.9398,0.0065,-3.5817,3,14.5723,39,6,3,4,,,,5,3,3,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"6,3,4-5,3,3",true,,0.0,0.0,1,0.0015742747950789704,,0.28281462,-10.0,5.8,-10.0,0.0052285904721767465,,0.0,0.0,0.0,,0.0,-10.0,28.953,10.685789,-10.0,9.7,-10.0,0.0,7.897946677823373E-4,0.0,true
2801,54504,85081.8755,0.0065,-3.5806,3,14.5743,39,6,3,3,,,,5,3,2,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"6,3,3-5,3,2",true,,0.0,0.0,1,0.0015750675306911287,,0.28281462,-10.0,5.8,-10.0,0.0052312228845847394,,0.0,0.0,0.0,,0.0,-10.0,28.914,10.685789,-10.0,9.7,-10.0,0.0,7.902992846674297E-4,0.0,true
2802,54504,85189.8934,0.1298,-5.6936,3,215.8046,177,29,3,26,,,,28,5,23,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"29,3,26-28,5,23",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,28.877,10.685789,-10.0,9.7,-10.0,0.0,1.7412280187347588E-18,0.0,false
2803,54504,87555.3041,2.7993,-5.489,3,750.7147,321,53,9,44,,,,53,9,45,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"53,9,44-53,9,45",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,28.097,10.685789,-10.0,9.7,-10.0,0.0,1.2267363506401778E-51,0.0,false
2804,54504,94521.3947,0.0354,-4.5613,3,106.4632,123,20,3,17,,,,20,3,18,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"20,3,17-20,3,18",true,,0.0,0.0,1,2.686454112999384E-10,,0.28281462,-10.0,5.8,-10.0,8.923709012589931E-10,,0.0,0.0,0.0,,0.0,-10.0,26.026,10.685789,-10.0,9.7,-10.0,0.0,1.3634070126958478E-10,0.0,false
2805,54504,95154.2344,0.008,-3.7626,3,9.7207,15,7,0,7,,,,6,0,6,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"7,0,7-6,0,6",true,,0.0,0.0,1,0.0017953120941222244,,0.28281462,-10.0,5.8,-10.0,0.005962583296111224,,0.0,0.0,0.0,,0.0,-10.0,25.853,10.685789,-10.0,9.7,-10.0,0.0,9.121560975497672E-4,0.0,true
2806,54504,96196.1172,0.0268,-4.8307,3,29.8704,69,11,1,10,,,,11,1,11,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"11,1,10-11,1,11",true,,0.0,0.0,1,8.39188109611305E-6,,0.28281462,-10.0,5.8,-10.0,2.7875645049793006E-5,,0.0,0.0,0.0,,0.0,-10.0,25.573,10.685789,-10.0,9.7,-10.0,0.0,4.268290711143818E-6,0.0,true
2807,54504,98182.0783,0.0074,-3.7765,3,13.1967,15,7,2,6,,,,6,2,5,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"7,2,6-6,2,5",true,,0.0,0.0,1,0.0010125045321709523,,0.28281462,-10.0,5.8,-10.0,0.0033629659453805636,,0.0,0.0,0.0,,0.0,-10.0,25.056,10.685789,-10.0,9.7,-10.0,0.0,5.164234737131109E-4,0.0,true
2808,54504,98592.4358,1.2112,-5.7719,3,341.098,219,36,5,31,,,,35,7,28,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"36,5,31-35,7,28",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,24.952,10.685789,-10.0,9.7,-10.0,0.0,1.8894880448957165E-26,0.0,false
2809,54504,98804.6442,1.2297,-4.9274,3,471.7055,255,42,7,35,,,,42,7,36,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"42,7,35-42,7,36",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,24.898,10.685789,-10.0,9.7,-10.0,0.0,9.518222180055037E-34,0.0,false
2810,54504,98920.5373,0.0064,-4.3643,3,39.8857,15,7,6,2,,,,6,6,1,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"7,6,2-6,6,1",true,,0.0,0.0,1,5.6192153906317E-6,,0.28281462,-10.0,5.8,-10.0,1.8665575863332224E-5,,0.0,0.0,0.0,,0.0,-10.0,24.869,10.685789,-10.0,9.7,-10.0,0.0,2.8684265894927124E-6,0.0,true
2811,54504,98920.5376,0.0064,-4.3643,3,39.8857,15,7,6,1,,,,6,6,0,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"7,6,1-6,6,0",true,,0.0,0.0,1,5.619215370071457E-6,,0.28281462,-10.0,5.8,-10.0,1.8665575794699363E-5,,0.0,0.0,0.0,,0.0,-10.0,24.869,10.685789,-10.0,9.7,-10.0,0.0,2.8684265789063883E-6,0.0,true
2812,54504,99083.8613,0.0069,-3.9236,3,23.2309,15,7,4,4,,,,6,4,3,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"7,4,4-6,4,3",true,,0.0,0.0,1,1.688649717733743E-4,,0.28281462,-10.0,5.8,-10.0,5.609171999392654E-4,,0.0,0.0,0.0,,0.0,-10.0,24.828,10.685789,-10.0,9.7,-10.0,0.0,8.622133987931167E-5,0.0,true
2813,54504,99089.8057,0.0069,-3.9236,3,23.231,15,7,4,3,,,,6,4,2,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"7,4,3-6,4,2",true,,0.0,0.0,1,1.688488636551848E-4,,0.28281462,-10.0,5.8,-10.0,5.608636945151995E-4,,0.0,0.0,0.0,,0.0,-10.0,24.826,10.685789,-10.0,9.7,-10.0,0.0,8.621380630692041E-5,0.0,true
2814,54504,99204.772,0.0072,-3.3498,3,17.4065,45,7,3,5,,,,6,3,4,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"7,3,5-6,3,4",true,,0.0,0.0,1,0.0014574199055983337,,0.28281462,-10.0,5.8,-10.0,0.004840523519783737,,0.0,0.0,0.0,,0.0,-10.0,24.798,10.685789,-10.0,9.7,-10.0,0.0,7.444269732453792E-4,0.0,true
2815,54504,99461.0772,0.0072,-3.3476,3,17.4123,45,7,3,4,,,,6,3,3,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"7,3,4-6,3,3",true,,0.0,0.0,1,0.0014585053764733845,,0.28281462,-10.0,5.8,-10.0,0.0048441279804344,,0.0,0.0,0.0,,0.0,-10.0,24.734,10.685789,-10.0,9.7,-10.0,0.0,7.452396606771906E-4,0.0,true
2816,54504,102728.6925,0.3321,-4.5975,3,256.8922,189,31,5,26,,,,31,5,27,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"31,5,26-31,5,27",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.947,10.685789,-10.0,9.7,-10.0,0.0,4.761675977253304E-20,0.0,false
2817,54504,103069.9247,0.0078,-3.2258,3,11.2163,45,7,1,6,,,,6,1,5,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"7,1,6-6,1,5",true,,0.0,0.0,1,0.004473476576068289,,0.28281462,-10.0,5.8,-10.0,0.014853579651211264,,0.0,0.0,0.0,,0.0,-10.0,23.868,10.685789,-10.0,9.7,-10.0,0.0,0.002298277645086533,0.0,true
2818,54504,103986.7465,2.0866,-5.6089,3,614.7954,97,48,8,40,,,,48,8,41,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"48,8,40-48,8,41",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,23.657,10.685789,-10.0,9.7,-10.0,0.0,2.2424024928973624E-43,0.0,false
2819,54504,109724.2515,0.1299,-4.9628,3,179.8062,53,26,4,22,,,,26,4,23,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"26,4,22-26,4,23",true,,0.0,0.0,1,2.1841657845543284E-15,,0.28281462,-10.0,5.8,-10.0,7.82681122617906E-15,,0.0,0.0,0.0,,0.0,-10.0,22.42,10.685789,-10.0,9.7,-10.0,0.0,1.208452913281726E-15,0.0,false
2820,54504,113037.5317,0.0066,-3.7971,3,54.0119,51,8,7,1,,,,7,7,0,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,7,1-7,7,0",true,,0.0,0.0,1,2.2713833863793315E-6,,0.28281462,-10.0,5.8,-10.0,7.544948688554987E-6,,0.0,0.0,0.0,,0.0,-10.0,21.763,10.685789,-10.0,9.7,-10.0,0.0,1.183100186916128E-6,0.0,true
2821,54504,113037.5317,0.0066,-3.7971,3,54.0119,51,8,7,2,,,,7,7,1,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,7,2-7,7,1",true,,0.0,0.0,1,2.2713833863793315E-6,,0.28281462,-10.0,5.8,-10.0,7.544948688554987E-6,,0.0,0.0,0.0,,0.0,-10.0,21.763,10.685789,-10.0,9.7,-10.0,0.0,1.183100186916128E-6,0.0,true
2822,54504,113092.2668,0.0068,-3.9802,3,43.1853,17,8,6,3,,,,7,6,2,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,6,3-7,6,2",true,,0.0,0.0,1,7.042819106946824E-6,,0.28281462,-10.0,5.8,-10.0,2.339441473917178E-5,,0.0,0.0,0.0,,0.0,-10.0,21.753,10.685789,-10.0,9.7,-10.0,0.0,3.6687141666820056E-6,0.0,true
2823,54504,113092.2686,0.0068,-3.9802,3,43.1853,17,8,6,2,,,,7,6,1,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,6,2-7,6,1",true,,0.0,0.0,1,7.042818880342058E-6,,0.28281462,-10.0,5.8,-10.0,2.3394413985783835E-5,,0.0,0.0,0.0,,0.0,-10.0,21.753,10.685789,-10.0,9.7,-10.0,0.0,3.668714093996187E-6,0.0,true
2824,54504,113178.5793,0.007,-3.3394,3,34.0259,51,8,5,4,,,,7,5,3,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,5,4-7,5,3",true,,0.0,0.0,1,1.1455186135532471E-4,,0.28281462,-10.0,5.8,-10.0,3.805076694075755E-4,,0.0,0.0,0.0,,0.0,-10.0,21.736,10.685789,-10.0,9.7,-10.0,0.0,5.968070578607036E-5,0.0,true
2825,54504,113178.8163,0.007,-3.3394,3,34.0259,51,8,5,3,,,,7,5,2,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,5,3-7,5,2",true,,0.0,0.0,1,1.1455152298553351E-4,,0.28281462,-10.0,5.8,-10.0,3.805065454540642E-4,,0.0,0.0,0.0,,0.0,-10.0,21.736,10.685789,-10.0,9.7,-10.0,0.0,5.968055019964916E-5,0.0,true
2826,54504,113329.3765,0.0074,-3.7096,3,26.536,17,8,4,5,,,,7,4,4,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,4,5-7,4,4",true,,0.0,0.0,1,1.4283961097598144E-4,,0.28281462,-10.0,5.8,-10.0,4.744700104111101E-4,,0.0,0.0,0.0,,0.0,-10.0,21.707,10.685789,-10.0,9.7,-10.0,0.0,7.443575723794478E-5,0.0,true
2827,54504,113345.6565,0.0074,-3.7095,3,26.5362,17,8,4,4,,,,7,4,3,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,4,4-7,4,3",true,,0.0,0.0,1,1.4283932808035316E-4,,0.28281462,-10.0,5.8,-10.0,4.744690705726709E-4,,0.0,0.0,0.0,,0.0,-10.0,21.704,10.685789,-10.0,9.7,-10.0,0.0,7.443744553416417E-5,0.0,true
2828,54504,113454.394,0.0077,-3.1604,3,20.7156,51,8,3,6,,,,7,3,5,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,3,6-7,3,5",true,,0.0,0.0,1,0.0011643912787054763,,0.28281462,-10.0,5.8,-10.0,0.0038673844275608025,,0.0,0.0,0.0,,0.0,-10.0,21.683,10.685789,-10.0,9.7,-10.0,0.0,6.069991403150894E-4,0.0,true
2829,54504,113959.8844,0.0077,-3.1566,3,20.7299,51,8,3,5,,,,7,3,4,,,,Cyclopropenone,303,4.6416,4.457,4.1939,3.7426,3.2915,2.8411,2.3919,"8,3,5-7,3,4",true,,0.0,0.0,1,0.001164846083614778,,0.28281462,-10.0,5.8,-10.0,0.003868894516110039,,0.0,0.0,0.0,,0.0,-10.0,21.587,10.685789,-10.0,9.7,-10.0,0.0,6.077026430426012E-4,0.0,true
3192,53001,78187.1377,0.0595,-9.1364,3,1189.5813,153,76,4,72,1,76,,75,6,69,1,75,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"76,4,72,1,76-75,6,69,1,75",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.464,10.502887,-10.0,5.34,-10.0,0.0,1.4663951537573996E-144,0.0,false
3193,53001,78187.1443,0.0595,-9.1307,3,1189.5813,155,76,4,72,1,77,,75,6,69,1,76,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"76,4,72,1,77-75,6,69,1,76",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.464,10.502887,-10.0,5.34,-10.0,0.0,1.4857678920260453E-144,0.0,false
3194,53001,78187.1446,0.0595,-9.1422,3,1189.5813,151,76,4,72,1,75,,75,6,69,1,74,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"76,4,72,1,75-75,6,69,1,74",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.464,10.502887,-10.0,5.34,-10.0,0.0,1.446941479278645E-144,0.0,false
3195,53001,78233.427,0.0033,-9.207,3,143.0202,59,29,2,27,0,29,,29,2,28,0,30,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"29,2,27,0,29-29,2,28,0,30",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.445,10.502887,-10.0,5.34,-10.0,0.0,2.363344228341049E-24,0.0,false
3196,53001,78233.4411,0.0032,-9.207,3,143.0202,59,29,2,27,0,29,,29,2,28,0,28,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"29,2,27,0,29-29,2,28,0,28",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.445,10.502887,-10.0,5.34,-10.0,0.0,2.3633436727208935E-24,0.0,false
3197,53001,78234.7654,0.0036,-6.2533,3,143.0202,61,29,2,27,0,30,,29,2,28,0,30,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"29,2,27,0,30-29,2,28,0,30",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.444,10.502887,-10.0,5.34,-10.0,0.0,2.1243070522751807E-21,0.0,false
3198,53001,78234.7749,0.0035,-6.2827,3,143.0202,57,29,2,27,0,28,,29,2,28,0,28,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"29,2,27,0,28-29,2,28,0,28",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.444,10.502887,-10.0,5.34,-10.0,0.0,1.985259221953011E-21,0.0,false
3199,53001,78234.8618,0.0024,-6.2682,3,143.0202,59,29,2,27,0,29,,29,2,28,0,29,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"29,2,27,0,29-29,2,28,0,29",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.444,10.502887,-10.0,5.34,-10.0,0.0,2.0526579841262015E-21,0.0,false
3200,53001,78236.1955,0.0035,-9.207,3,143.0202,57,29,2,27,0,28,,29,2,28,0,29,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"29,2,27,0,28-29,2,28,0,29",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.444,10.502887,-10.0,5.34,-10.0,0.0,2.363235137739583E-24,0.0,false
3201,53001,78236.2001,0.0035,-9.207,3,143.0202,61,29,2,27,0,30,,29,2,28,0,29,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"29,2,27,0,30-29,2,28,0,29",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.444,10.502887,-10.0,5.34,-10.0,0.0,2.363234956486899E-24,0.0,false
3202,53001,78256.3405,0.0511,-8.9992,3,350.428,13,6,2,4,2,6,,7,1,7,2,6,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"6,2,4,2,6-7,1,7,2,6",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.436,10.502887,-10.0,5.34,-10.0,0.0,5.551217713070791E-48,0.0,false
3203,53001,78257.4342,0.0511,-7.3815,3,350.428,11,6,2,4,2,5,,7,1,7,2,6,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"6,2,4,2,5-7,1,7,2,6",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.435,10.502887,-10.0,5.34,-10.0,0.0,2.3018676121847584E-46,0.0,false
3204,53001,78257.465,0.0511,-7.2546,3,350.428,15,6,2,4,2,7,,7,1,7,2,8,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"6,2,4,2,7-7,1,7,2,8",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.435,10.502887,-10.0,5.34,-10.0,0.0,3.0830468148089323E-46,0.0,false
3205,53001,78257.8668,0.0511,-7.3179,3,350.4279,13,6,2,4,2,6,,7,1,7,2,7,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"6,2,4,2,6-7,1,7,2,7",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.435,10.502887,-10.0,5.34,-10.0,0.0,2.6649477790571927E-46,0.0,false
3206,53001,78258.8157,0.0511,-8.9991,3,350.4279,15,6,2,4,2,7,,7,1,7,2,7,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"6,2,4,2,7-7,1,7,2,7",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.435,10.502887,-10.0,5.34,-10.0,0.0,5.552413912088135E-48,0.0,false
3207,53001,78266.9191,0.029,-8.6993,3,971.2706,135,67,3,64,1,67,,66,5,61,1,66,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"67,3,64,1,67-66,5,61,1,66",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.432,10.502887,-10.0,5.34,-10.0,0.0,4.927022400252675E-119,0.0,false
3208,53001,78266.9575,0.0291,-8.7058,3,971.2706,133,67,3,64,1,66,,66,5,61,1,65,,C2H3CN,1405,5.0769,4.8334,4.5016,3.9982,3.5418,3.0909,2.641,"67,3,64,1,66-66,5,61,1,65",true,,0.0,0.0,1,,,0.28281462,-10.0,5.8,-10.0,0.0,,0.0,0.0,0.0,,0.0,-10.0,31.431,10.502887,-10.0,5.34,-10.0,0.0,4.853826615884037E-119,0.0,false
